"","V1"
"105",0.429932887221445
"106",0.38502316574746
"107",0.422561887577831
"108",0.449535411857789
"109",0.446604850943007
"110",0.444097548200086
"111",0.389484982817487
"112",0.442525477764045
"113",0.432421725383141
"114",0.361937129583119
"115",0.403659054648946
"116",0.00128241243104783
"117",6.44273803522294e-21
"118",0.487860198558157
"119",0.282160607307887
"120",0.16598397130237
"121",0.0015150575531009
"122",0.46723563795341
"123",0.307630625817003
"124",0.311513986793166
"125",0.345405532647454
"126",0.304984695952855
"127",0.399200733582778
"128",0.429382200348708
"129",0.404127823746684
"130",0.394419834961215
"131",0.428633414690254
"132",0.453658366432781
"133",0.493486424092697
"134",0.376314088596303
"135",0.442504348739316
"136",0.374852602074288
"137",0.40648600996674
"138",0.398286356452423
"139",0.395034732140231
"140",0.420692526877797
"141",0.496106943095967
"142",0.453770611034341
"143",0.330136996813648
"144",0.364935530097964
"145",0.357652609747797
"146",0.342050738790551
"147",0.370674478016193
"148",0.39936981698478
"149",0.497149733117256
"150",0.409473035236465
"151",0.401252962204544
"152",0.428820244267134
"153",0.454846281759015
"154",0.414737962483038
"155",0.404709397842236
"156",0.390471872586999
"157",0.363205703251974
"158",0.384172089947098
"159",0.383656047667491
"160",0.422175907262742
"161",0.421009014622191
"162",0.00203544684073687
"163",0.313226904196127
"164",0.423278661322457
"165",0.419490053647135
"166",0.181322554045857
"167",0.282312669332194
"168",0.380922257563613
"169",0.385638882715224
"170",0.393643618318297
"171",0.388923104594975
"172",0.475034601639197
"173",0.466792334685187
"174",0.335579959362624
"175",0.422684272348788
"176",0.404609495608817
"177",0.416771530152561
"178",1.65187279854816e-05
"179",0.447376190265729
"180",0.415778099043381
"181",0.409391950077839
"182",0.470065645521032
"183",0.403406479956294
"184",0.443768770342653
"185",0.424957408714631
"186",0.479205434221509
"187",0.373309674896088
"188",0.28136513991092
"189",0.399941751535848
"190",0.477984601249356
"191",0.384181641618705
"192",0.375389009903214
"193",0.411649038715868
"194",0.447706201213705
"195",0.409884453767674
"196",0.412324063128062
"197",0.482314320931479
"198",0.488829738097705
"199",0.3964593070864
"200",0.475110822691494
"201",0.481455770550642
"202",0.416749134859361
"203",0.442147521824827
"204",0.450630490375626
"205",0.414606382473392
"206",0.443439815770644
"207",0.380938798051899
"208",0.420813385013144
"209",0.41789943942771
"210",0.442872955862655
"211",0.459087622882556
"212",0.393283532441173
"213",0.415092543408112
"214",0.449647628881925
"215",0.254916302254015
"216",0.430662757287404
"217",0.428367349351178
"218",0.445655603016001
"219",0.469386374376068
"220",0.406802003996747
"221",0.491442750418922
"222",0.386735463611626
"223",0.305752366000625
"224",0.399464087982251
"225",2.33897417110917e-06
"226",0.413914263405283
"227",0.210781094255369
"228",0.315299124864156
"229",0.401555322221127
"230",0.382958773573968
"231",0.453553246613527
"232",0.396648846520496
"233",0.385880317418927
"234",0.391237816903697
"235",0.420344816135487
"236",0.488764360206663
"237",0.426424280404788
"238",0.427423031947702
"239",0.40036864081518
"240",0.466908801405061
"241",0.491092518381674
"242",0.432004698205828
"243",0.378934935274886
"244",0.337000086997417
"245",0.339679265998092
"246",0.421109854666268
"247",0.455457360636212
"248",0.383366556092896
"249",0.454861876225752
"250",0.420725040438438
"251",0.397201575592384
"252",0.359362746641823
"253",0.280359622263137
"254",0.423529564859099
"255",0.442961452922149
"256",0.424043008446358
"257",0.479958282292161
"258",0.411094464998789
"259",0.424273645695228
"260",0.406650208390228
"261",0.429370657485608
"262",0.151955925139745
"263",0.46415067904873
"264",0.467633089195465
"265",0.000757368470943491
"266",3.76086990219668e-05
"267",3.49279576354734e-06
"268",0.493631061504541
"269",0.143592436526952
"270",0.182503447477964
"271",0.40471450892327
"272",0.280545348584154
"273",0.358359608120493
"274",0.38929996088925
"275",0.459177743380779
"276",0.410530220766174
"277",0.0153406700891404
"278",0.488713348327433
"279",0.429590074251469
"280",0.390428371438085
"281",0.000715704757459881
"282",0.400981848718288
"283",0.367395554495965
"284",0.404297765510059
"285",0.480845609978196
"286",0.335192691827793
"287",0.39779239256693
"288",0.392630239260815
"289",0.409296798092358
"290",0.399690248887948
"291",0.245021737440076
"292",1.69618463629035e-27
"293",0.347638199835287
"294",0.455087867528849
"295",0.410217639407724
"296",0.405176148793946
"297",0.446628141581312
"298",0.462116385241832
"299",0.440259943525349
"300",0.444713811272233
"301",0.364866580172122
"302",0.259073597863294
"303",0.40868987134026
"304",0.419888267633286
"305",0.403626336991571
"306",0.482400294233757
"307",0.423881900257884
"308",0.353015507734305
"309",0.408161239730524
"310",0.293944196078087
"311",0.398003693796359
"312",0.394352559664995
"313",0.472018922408364
"314",0.398836379470263
"315",0.484226817923853
"316",0.398128195525293
"317",0.387530024802845
"318",0.413433974760053
"319",0.44015996449593
"320",0.391847848182441
"321",0.436261636772638
"322",0.389908562166032
"323",0.402373929161724
"324",0.414270403690841
"325",0.431301104774455
"326",0.41143916973875
"327",0.487397542819888
"328",0.399985195392683
"329",0.416305757070431
"330",0.373146283705902
"331",0.383232529943408
"332",2.6246699050461e-40
"333",0.180496039888962
"334",0.374925339103343
"335",0.382708057895082
"336",0.455564878279385
"337",0.415657804615747
"338",0.350717182196061
"339",0.410340714688696
"340",0.493890587769454
"341",0.339317875692649
"342",0.488909008287076
"343",0.400538945904643
"344",0.252608764005008
"345",0.477476442935956
"346",0.491251275498253
"347",0.492703680258132
"348",0.395818752965322
"349",0.364239061434858
"350",0.371604844304437
"351",7.00364127066969e-12
"352",0.412572711126027
"353",0.398820742873316
"354",0.440062091468532
"355",0.496642441988959
"356",0.444082393060777
"357",0.389989916421208
"358",0.418142126595056
"359",0.442097065051532
"360",0.365733390504562
"361",0.4709382641595
"362",0.430633780647355
"363",0.404484829693461
"364",0.393391921943814
"365",0.3944387198387
"366",0.45562883360539
"367",0.409260332554519
"368",0.401757601669853
"369",0.447203024579988
"370",0.0918628820072637
"371",0.447460348054537
"372",0.41052939183823
"373",4.1659120942253e-06
"374",0.435626297542652
"375",0.459222255125465
"376",0.323450262937396
"377",0.416902342168303
"378",0.422758312714239
"379",0.439167098684535
"380",0.489486894075818
"381",0.397205548937652
"382",0.469107783491251
"383",0.434771366094687
"384",0.394905508942589
"385",0.460743363693823
"386",0.484452277195541
"387",0.399113129803264
"388",0.390991215040893
"389",0.423427150714324
"390",0.421992667019923
"391",0.393699680286964
"392",0.445379431223013
"393",0.10037577267404
"394",0.429437881853939
"395",0.402290868848771
"396",4.12023317449085e-12
"397",0.406336922903472
"398",0.149108696899379
"399",0.39077617566056
"400",0.166855665076557
"401",0.251303427296884
"402",0.377740824863474
"403",0.49881101178212
"404",0.390248707711563
"405",0.392206841221329
"406",0.474581464776369
"407",0.432513647697019
"408",0.475410648381125
"409",0.495116892396454
"410",0.477615382928579
"411",0.475903057757416
"412",0.25260624486972
"413",0.499588365758629
"414",0.328684387996065
"415",0.416543514126328
"416",0.484972953582538
"417",0.391960205007593
"418",0.384374851962708
"419",0.332379080808096
"420",0.4493554314185
"421",0.372653514698851
"422",0.273773690528001
"423",0.445934966566453
"424",0.388866553085487
"425",0.406178056784624
"426",0.440275943098515
"427",0.445878446141745
"428",0.400538945904643
"429",0.447049494413082
"430",0.39590421499192
"431",0.442604909265532
"432",0.407512868730443
"433",0.441347772146373
"434",0.406189174465812
"435",0.426026402027901
"436",0.358249396596906
"437",0.356442910499006
"438",0.380641657840529
"439",0.408317610203006
"440",0.356763698951017
"441",0.492060642715628
"442",0.185374971289977
"443",0.431852599925024
"444",0.234592044107822
"445",0.370071187593592
"446",0.485507265665948
"447",0.415168616078345
"448",0.395171975005261
"449",0.245580384856608
"450",0.394214110257798
"451",0.43536912947108
"452",0.30137387577332
"453",0.455967864215694
"454",0.38014934501493
"455",0.373461979437467
"456",0.382030367732945
"457",0.427884508719864
"458",0.400433488566662
"459",0.482300089548334
"460",0.460359619781525
"461",0.416626971638546
"462",0.350113170638882
"463",0.403206088658118
"464",0.184801927867096
"465",0.447134144679093
"466",0.436206815382446
"467",0.4705691195628
"468",0.44388976173132
"469",0.479151662861776
"470",0.371766103459392
"471",0.420445553219299
"472",0.364676643296052
"473",0.40145905585764
"474",0.410449718462479
"475",0.118578389398874
"476",0.440203781690972
"477",0.360854813618165
"478",0.317840090308799
"479",0.415574051453367
"480",0.438563985412832
"481",0.428218720439664
"482",0.264998014377096
"483",0.466170174639432
"484",0.444948631146623
"485",0.410579017551132
"486",0.411779018817709
"487",0.487193008132909
"488",0.432915643816506
"489",0.358264151638205
"490",0.48166848733956
"491",0.456303288278508
"492",0.496091617379548
"493",0.441727838033499
"494",0.46699178727761
"495",0.368508142392774
"496",0.39910478445192
"497",0.446299398846017
"498",0.402546058752087
"499",0.425562750349498
"500",0.381858672507793
"501",0.391923861767592
"502",0.390430609472954
"503",0.476747214961818
"504",0.422650621194854
"505",0.40519890337599
"506",0.425509773240384
"507",0.0291800988452807
"508",0.406314132000601
"509",0.293197733115372
"510",0.442883468391763
"511",0.456525485506867
"512",0.413928241945748
"513",0.423919236977501
"514",0.418485888619658
"515",0.380648020201207
"516",0.488086143225943
"517",0.421068933806261
"518",0.389826381684262
"519",0.420109413725796
"520",0.443398683262939
"521",0.396261470442623
"522",0.404641543316094
"523",0.462040390543056
"524",0.466848130120443
"525",0.370002125668621
"526",0.431250053573404
"527",0.442560264841567
"528",0.436633317858262
"529",0.44271273515171
"530",0.417737742924265
"531",0.42720458041287
"532",0.469117332181345
"533",0.492989144857371
"534",0.349357845497482
"535",0.495094825068671
"536",0.369106736418246
"537",0.482600037362859
"538",0.389753518450945
"539",0.392640856458287
"540",0.425673888914182
"541",0.391923861767592
"542",0.383391931184236
"543",0.432416762617001
"544",0.480015134540456
"545",0.35954365786001
"546",0.405131072706212
"547",0.345878647410216
"548",0.38766044639627
"549",0.455045610797318
"550",0.324794602226071
"551",0.394578767908045
"552",0.492415772844606
"553",0.406329324869169
"554",0.376617339699714
"555",0.424119679568772
"556",0.481211726794251
"557",0.473184516784117
"558",0.45947670893363
"559",0.458687461468854
"560",0.391457904329108
"561",0.418137559911626
"562",0.406273709043838
"563",0.442236198855063
"564",0.40740212309491
"565",0.488337969550394
"566",0.413134070231931
"567",0.403312347909908
"568",0.407890606813437
"569",0.451098862057863
"570",0.363742523952681
"571",0.394573073037697
"572",0.423544612088722
"573",0.0640759879473223
"574",0.297122805083509
"575",0.0966409701876704
"576",0.118622680500175
"577",0.326673071011829
"578",0.452147198700909
"579",0.258124131096803
"580",0.367598212888173
"581",0.499877924690878
"582",0.407364976233258
"583",0.378894862669246
"584",0.471889508758441
"585",0.399273299384823
"586",0.00618971449672617
"587",0.425487113825932
"588",0.49566417242216
"589",0.40850812803783
"590",0.448210200552723
"591",0.486641902724759
"592",0.381699876623164
"593",0.409016588399468
"594",0.395916090164806
"595",0.352823446995122
"596",0.359395109878264
"597",0.413778264066862
"598",0.381551261449117
"599",0.413024567920378
"600",0.460611612066412
"601",0.457718011930184
"602",0.45721640396599
"603",0.410029917375068
"604",0.490581461310214
"605",0.398865509537355
"606",0.383064005818507
"607",0.419851574060535
"608",0.44476413246084
"609",0.47457479445378
"610",0.328032657624102
"611",0.434129553912999
"612",0.495228124174098
"613",0.143644939163705
"614",0.450095820080073
"615",0.375921183295879
"616",0.358469512591714
"617",0.388380411687021
"618",0.416930354544449
"619",0.417815663670711
"620",0.273008858738073
"621",0.439429913269457
"622",0.457525482400682
"623",0.437553606021539
"624",0.46809093178178
"625",0.41374669578732
"626",0.47142742792654
"627",0.442004243538024
"628",0.406977163177921
"629",0.402961537223772
"630",0.445389787356476
"631",0.413538113631187
"632",0.0676213535781747
"633",0.000457728045240267
"634",0.495702484611783
"635",0.489802171240995
"636",0.480045579432692
"637",0.465381789679894
"638",0.443246780986824
"639",0.415770629168321
"640",0.395221408820988
"641",0.489733146766279
"642",0.495447276420003
"643",0.432703107665407
"644",0.40934340565116
"645",0.433659870982759
"646",0.384647512690683
"647",0.439799588919404
"648",0.465240974434123
"649",0.42445042011997
"650",0.487015488713036
"651",0.409491769123165
"652",0.447214607616514
"653",0.467366450585564
"654",0.396503472634317
"655",0.485153579072936
"656",0.386579474384791
"657",0.451110996886007
"658",0.395171838860194
"659",0.409862851232708
"660",0.356037656072658
"661",0.418179780542842
"662",0.486658774188676
"663",0.461706683474249
"664",0.490515526713818
"665",0.458384900161623
"666",0.381502934064308
"667",0.499234638518201
"668",0.488115225093454
"669",0.43443889488958
"670",0.307448963842411
"671",0.288270849906305
"672",0.448499317906744
"673",0.454814840965391
"674",0.249829469780849
"675",0.382946516683769
"676",0.376744299017636
"677",0.411831934922542
"678",0.43107322551415
"679",0.291483774223312
"680",0.209728169757829
"681",0.168723318305967
"682",0.299051466940225
"683",0.0208132935329844
"684",0.322815646610304
"685",0.481906568841292
"686",0.3242429479795
"687",0.302945614836286
"688",0.00454892614874299
"689",0.245076634090034
"690",0.18059187478021
"691",0.18018236610742
"692",0.363306123457426
"693",0.239643634051127
"694",0.339789940880155
"695",0.248587371309145
"696",0.446606730144187
"697",0.42127456447024
"698",0.338098947990656
"699",0.39968446812253
"700",0.29324643729629
"701",0.406926945555387
"702",0.410430450302553
"703",0.249771578139377
"704",0.415980435886631
"705",0.382728290924577
"706",0.357848031415647
"707",0.452658478973428
"708",0.480295613352263
"709",0.423876265925743
"710",0.394314286309067
"711",0.455135849318961
"712",0.398912621845973
"713",0.384488165332085
"714",0.379231733882474
"715",0.439372591730241
"716",0.396577401395301
"717",0.395956907720778
"718",0.424917166871308
"719",0.391334837555777
"720",0.387309828201524
"721",0.396614841361864
"722",0.443935969996967
"723",0.407757378580726
"724",0.232764760429482
"725",0.410356121090825
"726",0.481672501352161
"727",0.401506832839554
"728",0.377722826898899
"729",0.379742788659507
"730",0.475691344758334
"731",0.446793657050884
"732",0.435694860324747
"733",0.434659463905037
"734",0.400609347648806
"735",0.438854706470958
"736",0.498425255704262
"737",0.482596483630477
"738",0.419659804970605
"739",0.396582906423305
"740",0.12721516462407
"741",0.278180352531502
"742",0.394985416418871
"743",0.472373061872029
"744",0.407876085720229
"745",0.498166380548407
"746",0.428686181175304
"747",0.418686989880619
"748",0.382248794393651
"749",0.0890326421186495
"750",0.446222323512129
"751",0.237106675238238
"752",0.012114731973347
"753",0.399831349711648
"754",0.424390463891106
"755",0.384931588760369
"756",0.433321633111224
"757",0.449162467764519
"758",0.461924703042838
"759",0.372313815012308
"760",0.450418898098651
"761",0.380917265785463
"762",0.365395894874402
"763",0.370447476954126
"764",0.0868184594132764
"765",0.240384293339839
"766",0.35762393840563
"767",0.40619332274672
"768",0.456457987278527
"769",0.417947960798352
"770",0.381717891108437
"771",0.394421018666976
"772",0.442982886725827
"773",0.481187981718671
"774",0.459487945622066
"775",0.34112356061732
"776",0.0883417046633511
"777",0.455150040151839
"778",0.411083437661711
"779",0.416974908567604
"780",0.322051394062227
"781",0.391114510177734
"782",0.439623668681865
"783",0.408516307985034
"784",0.419373601314356
"785",0.37264102841556
"786",0.435000040612443
"787",0.371700898546954
"788",0.0298166177505174
"789",0.282020276678004
"790",0.357950954655155
"791",0.429486225328782
"792",0.385885054419269
"793",0.223020139278702
"794",0.416555539565518
"795",0.479597148065283
"796",0.38020752092571
"797",0.384267295034884
"798",0.407122995759044
"799",0.393643928738981
"800",0.442127904909167
"801",0.482297266796316
"802",0.47301081848346
"803",0.487834007510982
"804",0.449756092589692
"805",0.394417193554252
"806",0.451257930410516
"807",0.395203056531612
"808",0.396844078671102
"809",0.410442575509429
"810",0.406324226491621
"811",0.389753518450945
"812",0.465413426740531
"813",0.361697275731561
"814",0.433647747768117
"815",0.133195088951761
"816",0.39237790839094
"817",0.387509869192591
"818",0.437626832865453
"819",0.388718935710754
"820",0.411389114975562
"821",0.11955517010527
"822",0.492121851006984
"823",0.441381766243415
"824",0.404505229264896
"825",0.394156640098623
"826",0.24725869282604
"827",0.454328960070729
"828",0.380844803360406
"829",0.319722473955383
"830",0.402910931982515
"831",0.493361529703857
"832",0.485934050766696
"833",0.461003957877679
"834",0.0513706078511321
"835",0.489155159962979
"836",0.42855583432926
"837",0.477875293186435
"838",0.434919673933159
"839",0.384066634464103
"840",0.440423690455283
"841",0.439509799515723
"842",0.45415054280081
"843",0.437717665217874
"844",0.398865509537355
"845",0.438838248766966
"846",0.470297103260486
"847",0.402511308347671
"848",0.423099099619033
"849",0.42330319282063
"850",0.449594409928789
"851",0.418626155491696
"852",0.396261470442623
"853",0.448607962462129
"854",0.135926156704297
"855",0.453950350734771
"856",0.287304559222988
"857",0.170387899929026
"858",0.363362165897964
"859",0.345902971448437
"860",0.404459680719293
"861",0.345154472422794
"862",0.350554644423816
"863",8.33729458505876e-05
"864",0.380379868675565
"865",0.376594000829419
"866",0.409043218776866
"867",0.43718559678506
"868",0.433308292803016
"869",0.447294780776021
"870",0.437442293694325
"871",0.187220556170545
"872",0.48377655293243
"873",0.413285494633103
"874",0.42316992940303
"875",0.482565792410754
"876",0.430934693842959
"877",0.432828341983833
"878",0.406617721736651
"879",0.445141204017242
"880",0.406800754206719
"881",0.361889418114308
"882",0.44269973340753
"883",0.135353383531721
"884",0.406876015530672
"885",0.449416232247696
"886",0.453801956369649
"887",0.419414376827361
"888",0.418139250054057
"889",0.408379608304979
"890",0.278243862705505
"891",0.425656167274175
"892",0.392459642536903
"893",0.438940042403814
"894",0.422759528567342
"895",0.443809222144011
"896",0.44549653274542
"897",0.0193327627820443
"898",0.453255265397437
"899",0.381374732293407
"900",0.496081061441088
"901",0.434257499003943
"902",0.452613939588628
"903",0.429546145853437
"904",0.485817325288513
"905",0.445748972688091
"906",0.364124275486888
"907",0.406776921207387
"908",0.399031431960288
"909",0.430673921779445
"910",0.472221511095133
"911",0.422647212951493
"912",0.446360383058708
"913",0.432170452772729
"914",0.180058882087786
"915",0.49396934589205
"916",0.2452502902532
"917",0.492750336891898
"918",0.435941155231232
"919",0.44331201703836
"920",0.489131895012724
"921",0.407498438092033
"922",0.406056008138615
"923",0.00156088076963989
"924",0.408775649310687
"925",0.436407883082985
"926",0.314531970965587
"927",0.483183616453713
"928",0.38879205599008
"929",0.431203626181173
"930",0.411743290317169
"931",0.439834940882662
"932",0.37903111343262
"933",0.404435057609457
"934",0.426934481926222
"935",0.417749357104154
"936",0.386668826140803
"937",0.442513430398463
"938",0.460279881024575
"939",0.383676371439801
"940",0.289012068874474
"941",0.370454065948569
"942",0.410802502415301
"943",0.423187037199993
"944",0.430944018237033
"945",0.381858672507793
"946",0.438883873565277
"947",0.392426079922501
"948",0.347997324005607
"949",0.418292557675262
"950",0.392014247475468
"951",0.475506091342281
"952",5.90824934154364e-05
"953",0.359112108328626
"954",0.00268869239317685
"955",0.000398981001687394
"956",0.421881871244701
"957",0.393084333081292
"958",0.400680316785524
"959",0.407530797127646
"960",0.419863042686564
"961",0.434729597691988
"962",0.420274251776278
"963",0.373414339139079
"964",0.3819899891705
"965",0.448015394732332
"966",0.0760286642233793
"967",0.47722880379902
"968",0.0945070378387598
"969",0.390898560214366
"970",0.407364976233258
"971",0.40507364667083
"972",0.390446262559858
"973",0.429932887221445
"974",0.415779293573691
"975",0.454861876225752
"976",0.413125566607991
"977",0.403807669774609
"978",0.263507032885967
"979",0.396170958379733
"980",0.382148108663608
"981",0.40548438661037
"982",0.479560748113192
"983",0.391245395888544
"984",0.422084785434287
"985",0.282733965771322
"986",0.391139816743104
"987",0.426754507455641
"988",0.416503681580677
"989",0.432732193871282
"990",0.388556517943046
"991",0.432927447468088
"992",0.00739954207701424
"993",0.382493581306015
"994",0.427659703261468
"995",0.430415357178612
"996",0.485794892312406
"997",0.47834410041263
"998",0.354098758419828
"999",0.3885365207691
"1000",0.394071884015452
"1001",0.403185350126525
"1002",0.242946063335162
"1003",0.411714621861125
"1004",0.472001067083723
"1005",0.398085632160373
"1006",0.461066493796116
"1007",0.339455091361062
"1008",0.397479080622967
"1009",0.398655437479564
"1010",0.301692108797357
"1011",0.415286844447369
"1012",0.270129895205452
"1013",0.388043482273354
"1014",0.394376263112887
"1015",0.415211029260033
"1016",0.499388315516307
"1017",0.428565806626942
"1018",0.415340010210886
"1019",7.23552264992067e-08
"1020",0.496188711902201
"1021",0.493377913817435
"1022",0.486231982827896
"1023",0.422120531612849
"1024",0.397939027597094
"1025",0.466862426759039
"1026",0.419891258974157
"1027",0.405770428747895
"1028",0.482612044735782
"1029",0.402206844156994
"1030",0.405370023408566
"1031",0.412698059216239
"1032",0.44519648030476
"1033",0.433929855005316
"1034",0.462142718279953
"1035",0.4075167486469
"1036",0.400882811962576
"1037",0.43584623692386
"1038",0.345438313570401
"1039",0.435036885030653
"1040",0.38722728736533
"1041",0.471989278238147
"1042",0.400280442424517
"1043",0.444403203245972
"1044",0.415670178732085
"1045",0.44202439362646
"1046",0.36195821661463
"1047",0.440238050624088
"1048",0.177332812510311
"1049",0.41383782352584
"1050",0.178862734113618
"1051",0.408584918900942
"1052",0.259916143117501
"1053",0.305912860724009
"1054",0.415695944338929
"1055",0.40383143267876
"1056",0.322710381991795
"1057",0.391628890226979
"1058",0.391195593819708
"1059",0.401294823940241
"1060",0.398193888271388
"1061",0.420604943260383
"1062",0.311163523843006
"1063",0.287923469076146
"1064",0.381039540102974
"1065",0.280817129426409
"1066",0.385074823154074
"1067",0.455912179255318
"1068",0.373831348870008
"1069",0.461678448770514
"1070",0.402573261360586
"1071",0.413372368920969
"1072",0.394541231477885
"1073",0.449791717113271
"1074",0.434287964823413
"1075",0.372698690737015
"1076",0.425973594142623
"1077",0.413959066629328
"1078",0.42532761488169
"1079",0.382642350869389
"1080",0.495916625580981
"1081",0.400083121782362
"1082",0.393663176806069
"1083",0.403227442858629
"1084",0.450010563929011
"1085",0.459485326895557
"1086",0.305175764861062
"1087",0.418106048507685
"1088",0.42720458041287
"1089",0.411106730904731
"1090",0.402389207218157
"1091",0.117572686953863
"1092",0.424937381571702
"1093",0.403536015865288
"1094",0.402985955143462
"1095",0.382352479483074
"1096",0.487251503945281
"1097",0.393362006286111
"1098",0.432785805684944
"1099",0.451088518053322
"1100",0.379829638679872
"1101",0.423910441507631
"1102",0.414123443741323
"1103",0.404816314763751
"1104",0.170048849678476
"1105",0.481371106554658
"1106",0.419178872729338
"1107",0.388254951961402
"1108",0.402890396843639
"1109",0.41992073560296
"1110",0.453010427642167
"1111",0.444568747658774
"1112",0.48920569763807
"1113",0.435883169646792
"1114",0.380554887633992
"1115",0.499368307772356
"1116",0.0943754825540562
"1117",0.374758838449113
"1118",0.420339927287323
"1119",0.411438284066754
"1120",0.450471215112222
"1121",0.404728187917622
"1122",0.40414861310893
"1123",0.482430296738873
"1124",0.421830091517292
"1125",0.273703983251815
"1126",0.429541733036385
"1127",0.399720275163056
"1128",0.405846638807732
"1129",0.412608014671009
"1130",0.451845102940048
"1131",0.418908061889481
"1132",0.387529910049792
"1133",0.280992193575437
"1134",0.394166102456291
"1135",0.422162238860014
"1136",0.379156903390423
"1137",0.397390130846332
"1138",0.40482713889502
"1139",0.450080520250189
"1140",0.490670636093903
"1141",0.439832545767523
"1142",0.450658282865581
"1143",0.411218707909295
"1144",0.410717371010854
"1145",0.188929575481262
"1146",0.414364036979059
"1147",0.471956691282078
"1148",0.104366153323537
"1149",0.416156050395093
"1150",0.29119387671611
"1151",0.408040657824831
"1152",0.490355261653604
"1153",0.411389249985179
"1154",0.432865299354397
"1155",0.471406247405303
"1156",0.433880456699912
"1157",0.479777482392954
"1158",0.402897869650993
"1159",0.347047381838141
"1160",0.491795157567282
"1161",0.0205924964225662
"1162",0.415671184276465
"1163",0.420589624882025
"1164",0.415740698343042
"1165",0.479758517018422
"1166",0.378885843177252
"1167",0.42519538180589
"1168",0.377339965025098
"1169",0.369571922882743
"1170",0.436640654629938
"1171",0.41164294754681
"1172",0.427531274683168
"1173",0.389084466922576
"1174",0.383499303518945
"1175",0.389920622700772
"1176",0.410501133389741
"1177",0.420189639435792
"1178",0.42866715578959
"1179",0.399415430918387
"1180",0.411442644095074
"1181",0.398958071786913
"1182",0.464031480318709
"1183",0.399677928983456
"1184",0.378224649504453
"1185",3.40841338735258e-06
"1186",0.39019059034028
"1187",0.391969991340488
"1188",0.367982167946092
"1189",0.437149832787592
"1190",0.443398631283754
"1191",0.436175917004291
"1192",0.3967745477477
"1193",0.461373454599602
"1194",0.400411393133065
"1195",0.484581640272812
"1196",0.354913283194037
"1197",0.373388730094215
"1198",0.37835605012514
"1199",0.375087329710757
"1200",0.373687495933248
"1201",0.35380128030583
"1202",0.38589018768971
"1203",0.424919146145491
"1204",0.449998471566234
"1205",0.465036235079607
"1206",0.470724989330416
"1207",0.433934889564414
"1208",0.294843269161312
"1209",0.402534485717832
"1210",0.329678453874476
"1211",0.452649362152145
"1212",0.485720955203215
"1213",0.368966246010581
"1214",0.362705520407339
"1215",0.413634017546438
"1216",0.321566470861752
"1217",0.37923012657533
"1218",0.464191450270732
"1219",0.218618976470464
"1220",0.391598293837618
"1221",0.475014073448245
"1222",0.335289935315552
"1223",0.413010412917654
"1224",0.297375121370563
"1225",0.230858386532153
"1226",0.403192236879373
"1227",0.381611268742855
"1228",0.442389868274045
"1229",0.402890396843639
"1230",0.314686697228925
"1231",0.423491323802668
"1232",0.413104272220207
"1233",0.487436332533115
"1234",0.444638394629135
"1235",0.412683413973775
"1236",0.482393016738444
"1237",0.282160607307887
"1238",0.491696500058933
"1239",0.209143281533845
"1240",0.191159629793055
"1241",0.426311950929281
"1242",0.288583679014569
