"","V1"
"215",0.114011178689124
"216",0.0950059563532181
"217",0.272321454250095
"218",0.0351358818718261
"219",0.16592906348068
"220",0.297753398153924
"221",0.499040567588868
"222",0.291489364685047
"223",0.222419713525924
"224",0.295080659947408
"225",0.421905459614283
"226",0.28152049435658
"227",0.340598750138497
"228",0.309696722788826
"229",0.0296922191083818
"230",0.209534852654945
"231",0.298132879865973
"232",0.0964671552528519
"233",0.398625602333697
"234",0.293190414940095
"235",0.0585093412434983
"236",0.397317170167203
"237",0.456205504565842
"238",0.36886241257774
"239",0.331888171486442
"240",0.16438423411079
"241",0.418719069493677
"242",0.16015260847695
"243",0.175958509453663
"244",0.227840939642739
"245",0.0840434292605697
"246",0.397872880650563
"247",0.229249182970475
"248",0.180726521041247
"249",0.0737523340373262
"250",0.0594973852061792
"251",0.495491256715251
"252",0.286592803558785
"253",0.151550554109049
"254",0.153217133381997
"255",0.429613330006526
"256",0.085527885049981
"257",0.130073152264291
"258",0.101434582822283
"259",0.334393105471694
"260",0.468457489934712
"261",0.273001131875209
"262",0.300963362114427
"263",0.397904353338001
"264",0.442262859516161
"265",0.133994392370701
"266",0.372043080656874
"267",0.227197671429938
"268",0.473675870036668
"269",0.239244696855306
"270",0.322283570227514
"271",0.083844160411689
"272",0.224564691582411
"273",0.0529485154350426
"274",0.396180458230579
"275",0.49543080684892
"276",0.0165115096389015
"277",0.451443943020553
"278",0.253368390711837
"279",0.324378519361738
"280",0.493818425382948
"281",0.312616324784686
"282",0.271685319072569
"283",0.32892456025471
"284",0.00300985432059086
"285",0.468755679537792
"286",0.091028493914032
"287",0.324492915913
"288",0.00753169864450001
"289",0.473180412056284
"290",0.311047178329001
"291",0.484416539725634
"292",0.357320415586893
"293",0.439516945841084
"294",0.162610018301719
"295",0.471746495665073
"296",0.110508514410149
"297",0.311204676757715
"298",0.366134924708626
"299",0.348816375322524
"300",0.379880306489181
"301",0.377904955086845
"302",0.195475490142639
"303",0.482932729109636
"304",0.443307334662169
"305",0.336144333132765
"306",0.129806793939462
"307",0.305634125794638
"308",0.181232229201372
"309",0.344915013750983
"310",0.297443480284363
"311",0.163884857646257
"312",0.104843965616678
"313",0.340598554452712
"314",0.486462060979227
"315",0.390075140222345
"316",0.123788825698886
"317",0.343700095571147
"318",0.276699233130739
"319",0.425419442764705
"320",0.420261364682164
"321",0.247342597371971
"322",0.243972616268873
"323",0.0933697553388231
"324",0.110504675117514
"325",0.189114153739454
"326",0.268350596101152
"327",0.0878244284149328
"328",0.21322647012592
"329",0.394848529901846
"330",0.244008413960298
"331",0.321911743252945
"332",0.199760666892246
"333",0.355403813740538
"334",0.0193444424852549
"335",0.201679391901572
"336",0.415444727756631
"337",0.345573303586305
"338",0.18924758920969
"339",0.293576091744824
"340",0.404534642327593
"341",0.0844295275175227
"342",0.258883760701652
"343",0.0993523324841518
"344",0.147828228632784
"345",0.486523638158537
"346",0.0258534757786483
"347",0.174637918219652
"348",0.145838746505245
"349",0.339673515247569
"350",0.455059381838832
"351",0.124456808716448
"352",0.331724149431038
"353",0.244390570354859
"354",0.323643779707928
"355",0.213777495581179
"356",0.286324996114131
"357",0.398040178527943
"358",0.251404190243495
"359",0.499558269225847
"360",0.292024608584663
"361",0.337009161746249
"362",0.243543837681328
"363",0.189568407299531
"364",0.392908289547844
"365",0.17880997574462
"366",0.243197129644553
"367",0.1290143928631
"368",0.252631088323151
"369",0.353551880012114
"370",0.106303320497799
"371",0.22089939227425
"372",0.253692465829956
"373",0.0796531657974807
"374",0.31898329981323
"375",0.0325624512715215
"376",0.367459517626349
"377",0.117034605369279
"378",0.264878415217198
"379",0.447153348839967
"380",0.118275337758436
"381",0.287107799274999
"382",0.400224122578717
"383",0.483441864501427
"384",0.0833954140940546
"385",0.457029994147806
"386",0.00468846932848364
"387",0.423472701674573
"388",0.262347993098776
"389",0.451422422521502
"390",0.363170456845786
"391",0.286657470974604
"392",0.205141570049428
"393",0.135763786923563
"394",0.377327138523089
"395",0.0818008610191541
"396",0.126881121109838
"397",0.321998970594234
"398",0.172522192955378
"399",0.226362354929744
"400",0.0759409410720409
"401",0.42993793949437
"402",0.159816909072268
"403",0.00174177567166761
"404",0.285877764017634
"405",0.00523681204737918
"406",0.125043304137634
"407",0.413219206177459
"408",0.394269771212675
"409",0.163488146959303
"410",0.21939005947598
"411",0.153083781555986
"412",0.298506877401598
"413",0.466246665627426
"414",0.427026725698468
"415",0.192531941069089
"416",0.0386176413748298
"417",0.269219031878623
"418",0.380300062482995
"419",0.302967798743737
"420",0.285330121217867
"421",0.495661564142969
"422",0.117362594509508
"423",0.224166563338251
"424",0.0683176239976835
"425",0.0385536914384018
"426",0.155806200400281
"427",0.267839631884496
"428",0.405053947177007
"429",0.174004348789325
"430",0.449267477491187
"431",0.443281580259804
"432",0.215073135777924
"433",0.316646886616034
"434",0.316557565432875
"435",0.30161764289051
"436",0.279823313646985
"437",0.29650228129977
"438",0.259612948077907
"439",0.193390200088407
"440",0.359001323080382
"441",0.433419145123083
"442",0.487083999010864
"443",0.375923382983432
"444",0.314125524057181
"445",0.122082412945818
"446",0.146617296489554
"447",0.117864375234255
"448",0.0310571731023705
"449",0.482748616508431
"450",0.112335245536716
"451",0.256390625608327
"452",0.441539041388698
"453",0.163047200462613
"454",0.127001949589376
"455",0.356151107916505
"456",0.261120002860524
"457",0.35342660748365
"458",0.457339549787955
"459",0.469432621222074
"460",0.445644727827338
"461",0.33806764761666
"462",0.366511328757542
"463",0.298324798756724
"464",0.428361016018478
"465",0.393264930884981
"466",0.20919722968428
"467",0.268492277466142
"468",0.0271066863845189
"469",0.295964911660309
"470",0.295807796627695
"471",0.493605421298632
"472",0.385231071896451
"473",0.252595359422006
"474",0.126994371946201
"475",0.254661279403384
"476",0.488952915990991
"477",0.499969368063629
"478",0.430058581976517
"479",0.367582913582087
"480",0.398539900794215
"481",0.0402941952992854
"482",0.35918055906319
"483",0.380306533289022
"484",0.213247789960551
"485",0.147820631586011
"486",0.107577845309383
"487",0.319377114452946
"488",0.350271162426327
"489",0.254182579893221
"490",0.200636319496333
"491",0.428026841928243
"492",0.285968951181519
"493",0.20795494531504
"494",0.0446852009283534
"495",0.489099873490579
"496",0.450132741860476
"497",0.29374953190238
"498",0.305483371697458
"499",0.22062745719827
"500",0.0381172628179368
"501",0.165894442184161
"502",0.251384466685986
"503",0.0697721317953798
"504",0.330363846666993
"505",0.471851551594586
"506",0.411734500892611
"507",0.298521762400844
"508",0.214512530283883
"509",0.423962044062033
"510",0.226101528857226
"511",0.469009197829446
"512",0.411607738377784
"513",0.360437146692954
"514",0.27333909388977
"515",0.34711470059019
"516",0.178324551662268
"517",0.351061939880461
"518",0.281117832156344
"519",0.255253057748962
"520",0.30872066973126
"521",0.308716975851353
"522",0.132877698868657
"523",0.308359237093138
"524",0.0407932483973587
"525",0.214744282502628
"526",0.266978713195877
"527",0.230287242238888
"528",0.14983071298927
"529",0.0534341392734257
"530",0.457367700093431
"531",0.351508966196089
"532",0.30765947940583
"533",0.395755969718479
"534",0.235674582895885
"535",0.275345652600508
"536",0.253623993278641
"537",0.15203757270993
"538",0.143904195100298
"539",0.1351504137616
"540",0.255390235283831
"541",0.140563047110935
"542",0.162925130465394
"543",0.295485075533918
"544",0.375438280373006
"545",0.153421593210704
"546",0.298016860324926
"547",0.199212152644777
"548",0.127392204988058
"549",0.294962398615235
"550",0.462600136828087
"551",0.150221742846769
"552",0.215335545218009
"553",0.369482267560326
"554",0.382453871422824
"555",0.385715068961061
"556",0.0664621605656591
"557",0.106326032836078
"558",0.199096813224543
"559",0.499045228004662
"560",0.23614453510671
"561",0.406626230395175
"562",0.0215187573532282
"563",0.0241978758776135
"564",0.453859431613668
"565",0.471386090167669
"566",0.21180675715927
"567",0.0189218962518978
"568",0.0620480742141588
"569",0.00856182733095116
"570",0.316406413251664
"571",0.336809427426181
"572",0.0836874664378956
"573",0.15967065407518
"574",0.482955537708137
"575",0.43538655126576
"576",0.318312031378315
"577",0.211001030226154
"578",0.0180262395009155
"579",0.378671582894556
"580",0.42287895775547
"581",0.0773824350005654
"582",0.140999226005458
"583",0.0566372270219741
"584",0.201118263946274
"585",0.334268044223018
"586",0.484361645387617
"587",0.389826618810828
"588",0.384759625486881
"589",0.282419161544118
"590",0.191985047998561
"591",0.318770170901514
"592",0.147327263096931
"593",0.0988899940256865
"594",0.240379407438348
"595",0.025658189545615
"596",0.170137607103035
"597",0.417492852893937
"598",0.095975240744509
"599",0.37913947404834
"600",0.405634621401264
"601",0.04723530939625
"602",0.31220059878927
"603",0.292743445419614
"604",0.355775256836016
"605",0.443523464768927
"606",0.0945973229200658
"607",0.485472659763639
"608",0.343156176636236
"609",0.375353743328531
"610",0.168049921015369
"611",0.0821443688627499
"612",0.47844366175242
"613",0.186681001627292
"614",0.00187103563091497
"615",0.461323621210771
"616",0.473244842013812
"617",0.366025305353065
"618",0.319346497122904
"619",0.287616233215991
"620",0.3600176546726
"621",0.113624285860467
"622",0.401785715217225
"623",0.08270853094254
"624",0.450105892129357
"625",0.158088911564478
"626",0.0803363363240672
"627",0.176579153915953
"628",0.113991976230362
"629",0.472817155269986
"630",0.369082775217813
"631",0.0536616400368831
"632",0.41743980150429
"633",0.378945831075379
"634",0.166114733587279
"635",0.44106272755143
"636",0.309695876313938
"637",0.127680854469454
"638",0.286720511165541
"639",0.356848237094378
"640",0.00027200038082262
"641",0.097273804674188
"642",0.216326778376024
"643",0.172680520426008
"644",0.131789732851353
"645",0.113280201472064
"646",0.249067927692677
"647",0.381588409995817
"648",0.211372294668483
"649",0.328014197172178
"650",0.475038873143453
"651",0.36818098851756
"652",0.00256353508094296
"653",0.013345200062283
"654",0.394428572472456
"655",0.0646390338295407
"656",0.11616223244706
"657",0.494992980320044
"658",0.358572326521423
"659",0.329485777202637
"660",0.339664733665227
"661",0.0585577998992348
"662",0.283925747174759
"663",0.10229073563983
"664",0.148962040439038
"665",0.499410256408019
"666",0.48516247577223
"667",0.127521903772927
"668",0.126729491001402
"669",0.425510547189845
"670",0.126329879294606
"671",0.321468348544406
"672",0.364124281158065
"673",0.0637854716238292
"674",0.142537208936388
"675",0.411499717218496
"676",0.143489303799251
"677",0.311148287985237
"678",0.287776925584151
"679",0.200517431768778
"680",0.495715688904563
"681",0.173736322792267
"682",0.0150239749946316
"683",0.0913707745129276
"684",0.184713807240097
"685",0.389623646001948
"686",0.12376374642933
"687",0.232064184923008
"688",0.486387307227231
"689",0.171263500186237
"690",0.492389421460609
"691",0.426754152017739
"692",0.312770294679886
"693",0.231613581270918
"694",0.466271688905724
"695",0.265841197274535
"696",0.0285908847570825
"697",0.17273475114522
"698",0.49943231559179
"699",0.246915754773368
"700",0.1575188687298
"701",0.270106418255135
"702",0.237575884025553
"703",0.164539679513073
"704",0.0766218877205833
"705",0.349246068307207
"706",0.370164273272924
"707",0.189762860626877
"708",0.084076421975645
"709",2.23200150691256e-05
"710",0.490766299790174
"711",0.179147525814058
"712",0.186359390776087
"713",0.220657728294288
"714",0.338528843749647
"715",0.0926755239086572
"716",0.045624353182433
"717",0.425231095262212
"718",0.203304038237152
"719",0.437917178219608
"720",0.0110259824900337
"721",0.0150432097799889
"722",0.449915735718371
"723",0.292057736927331
"724",0.106477029108126
"725",0.426268270637422
"726",0.42597251015398
"727",0.275713789475343
"728",0.446885876381239
"729",0.0555308614509675
"730",0.337611957836594
"731",0.308606588838011
"732",0.174537877062085
"733",0.169702387148787
"734",0.236502107019645
"735",0.373846050828871
"736",0.331344956372429
"737",0.30337151758811
"738",0.269705545824306
"739",0.272445170216992
"740",0.157532966228682
"741",0.302893036593769
"742",0.258760482018405
"743",0.442880569582691
"744",0.398037237453401
"745",0.268499590839386
"746",0.444893891485337
"747",0.200350154794843
"748",0.186104335273602
"749",0.213353893554162
"750",0.364710832324259
"751",0.42063130590919
"752",0.226188329044766
"753",0.175370026264126
"754",0.0993115926269437
"755",0.000391663812631646
"756",0.414987289237959
"757",0.31923508382172
"758",0.356662801567565
"759",0.161193391131067
"760",0.471650248329052
"761",0.36207533908438
"762",0.315684153855153
"763",0.358665557418488
"764",0.00919391509825032
"765",0.0128670635647891
"766",0.167124908106357
"767",0.428028123961953
"768",0.256700538127422
"769",0.470507939012711
"770",0.27383752523777
"771",0.29791216030145
"772",0.328813446756112
"773",0.487388533683062
"774",0.340217405908329
"775",0.0240500584381717
"776",0.398360236491812
"777",0.322923371795588
"778",0.310684976888431
"779",0.0963700952577824
"780",0.205729355683094
"781",0.404958568534314
"782",0.00875038461742047
"783",0.413181451215821
"784",0.222193155851714
"785",0.387499493631246
"786",0.198219366390911
"787",0.0625335906812126
"788",0.157563943004249
"789",0.26701382138401
"790",0.236534443592163
"791",0.226859256324478
"792",0.398626583028377
"793",0.0171049428819246
"794",0.475740093651927
"795",0.206935178411831
"796",0.440111764892586
"797",0.149789450978506
"798",0.452632768531738
"799",0.207068123954106
"800",0.226082958764492
"801",0.320032965308279
"802",0.0208193527576952
"803",0.36526645527629
"804",0.446261687451143
"805",0.472682239487208
"806",0.0930228235866562
"807",0.00541872555093044
"808",0.074849553399521
"809",0.14417724782156
"810",0.478334902303356
"811",0.440369615036097
"812",0.376318393398909
"813",0.437602738084386
"814",0.201521558454538
"815",0.400543406647948
"816",0.298464635895152
"817",0.136061429513111
"818",0.109195805948083
"819",0.217878157650137
"820",0.373792814211081
"821",0.0293567943215256
"822",0.489375412306003
"823",0.430450066573132
"824",0.171173180847909
"825",0.13435847137706
"826",0.115777138196186
"827",0.251601921768953
"828",0.348559932717397
"829",0.149916493394071
"830",0.217243223956089
"831",0.131032466611391
"832",0.345052863859953
"833",0.152792050408057
"834",0.024337084685093
"835",0.0701152028097838
"836",0.135593943572721
"837",0.278522807026697
"838",0.154453266424098
"839",0.110949825500595
"840",0.0822791075317629
"841",0.108763075790614
"842",0.266137233195071
"843",0.0814910455274912
"844",0.304193183181448
"845",0.178559186170832
"846",0.40427984276041
"847",0.0832231838439585
"848",0.461283349063176
"849",0.400759381001867
"850",0.443885762132098
"851",0.273533465228591
"852",0.247278071255943
"853",0.0767797650367803
"854",0.470716160333847
"855",0.423732178189214
"856",0.219175414529907
"857",0.267847898933796
"858",0.330092557873746
"859",0.129005086286924
"860",0.0821179483396676
"861",0.399807800223477
"862",0.260844150654777
"863",0.368893515454489
"864",0.384358608345733
"865",0.499548840978343
"866",0.133219581343264
"867",0.440705441475703
"868",0.333566284741582
"869",0.377143305952352
"870",0.0263447317820517
"871",0.167468732457334
"872",0.0539150203370317
"873",0.0684541921508073
"874",0.0385968492829543
"875",0.00487979882525263
"876",0.120182232056951
"877",0.113864052022675
"878",0.226554151368137
"879",0.192755653532446
"880",0.321975134649618
"881",0.243732597847595
"882",0.422436523938468
"883",0.348025434640266
"884",0.00250092483378285
"885",0.468127183893091
"886",0.12792290239344
"887",0.161805502676559
"888",0.219453402298611
"889",6.71868657613132e-06
"890",0.0120022142997096
"891",0.293267510739736
"892",0.101672550090543
"893",0.391699324985485
"894",0.329849939869513
"895",0.269257626136328
"896",0.0339626467827821
"897",0.326423875835129
"898",0.22946087076059
"899",0.217134594160622
"900",0.316381950996022
"901",0.0142400150550834
"902",0.269071577009716
"903",0.305611868980799
"904",0.223409928233636
"905",0.38368221157466
"906",0.47194624983141
"907",0.261325894241626
"908",0.0154420323372226
"909",0.195655627240879
"910",0.311606457786605
"911",0.49675157918042
"912",0.279223843679194
"913",0.378283954185148
"914",0.366060059272347
"915",0.458734194558863
"916",0.272017468569998
"917",0.272524613832589
"918",0.253128360729853
"919",0.380576598463418
"920",0.300322133477301
"921",0.165306220686391
"922",0.190074562283862
"923",0.307992828982587
"924",0.0436421764840954
"925",0.349319143883376
"926",0.131720936704285
"927",0.268446085799889
"928",0.121733385024705
"929",0.011155463225696
"930",0.202565296406893
"931",0.486630420200458
"932",0.0868819701674716
"933",0.435096705631487
"934",0.193133500599543
"935",0.376752229149501
"936",0.459549317061005
"937",0.379091465397767
"938",0.369487098966981
"939",0.237521829686652
"940",0.381317930997077
"941",0.291771219750507
"942",0.434628046349011
"943",0.27103605162106
"944",0.408610004663444
"945",0.135404437917825
"946",0.0109124340482182
"947",0.0993691225940228
"948",0.426643313176896
"949",0.26119030885559
"950",0.0828794529185318
"951",0.319779114688951
"952",0.398747516619807
"953",0.16346639881192
"954",0.243045591589593
"955",0.31408498988949
"956",0.204029532450523
"957",0.26519797608375
"958",0.39136514883995
"959",0.384170884166983
"960",0.00837319329053374
"961",0.193812413251627
"962",0.411426170719143
"963",0.104830315607811
"964",0.474615433978058
"965",0.173642899380533
"966",0.441857581052784
"967",0.362281388766756
"968",0.15662133878279
"969",0.141686057812965
"970",0.179854036482904
"971",0.0733698144586684
"972",0.0916948353117247
"973",0.262958572416361
"974",0.482038425531524
"975",0.0760292769983493
"976",0.39742321781272
"977",0.440873967264762
"978",0.344528263743409
"979",0.40981340516631
"980",0.246611305305351
"981",0.121418027110892
"982",0.0771591088373194
"983",0.105222142856373
"984",0.421695103914178
"985",0.0696549258309719
"986",0.355472338318391
"987",0.292031284373698
"988",0.0446424678191377
"989",0.480104773601854
"990",0.212945992878827
"991",0.0200538747335027
"992",0.124577963810891
"993",0.443677587235903
"994",0.246150685548563
"995",0.430340029351223
"996",0.333999371371944
"997",0.10038485424491
"998",0.484406999806331
"999",0.380662604262783
"1000",0.356332580242587
"1001",0.454879819234813
"1002",0.191735819361561
"1003",0.181451211105706
"1004",0.48557878018748
"1005",0.153522463403022
"1006",0.391241638371228
"1007",0.331234696539627
"1008",0.215228809841823
"1009",0.195007651242753
"1010",0.0488098396346898
"1011",0.314242416129115
"1012",0.276021089615396
"1013",0.135624478925226
"1014",0.193495073743022
"1015",0.463619529691916
"1016",0.167553762223123
"1017",0.26189022094726
"1018",0.438061810914855
"1019",0.360611533369378
"1020",0.161383694467245
"1021",0.404122548910705
"1022",0.125826069522662
"1023",0.48182061952834
"1024",0.176993215921389
"1025",0.365646530665308
"1026",0.106373721154262
"1027",0.104377971198413
"1028",0.088177896483327
"1029",0.388674189368693
"1030",0.0765014521772752
"1031",0.0488723261020387
"1032",0.125251971091865
"1033",0.423660337837874
"1034",0.167083382001117
"1035",0.0570397695188176
"1036",0.0941581864005644
"1037",0.427327503005125
"1038",0.278661239343192
"1039",0.185264057916102
"1040",0.447773039881584
"1041",0.0519115792584432
"1042",0.0639511055076819
"1043",0.245881598237693
"1044",0.212365666192068
"1045",0.14590458343615
"1046",0.328260996783821
"1047",0.303756078871861
"1048",0.43708242563265
"1049",0.378303891639298
"1050",0.413400426992065
"1051",0.199076211030663
"1052",0.320223160027525
"1053",0.0898414933259372
"1054",0.127731401446799
"1055",0.0621420524380265
"1056",0.0908186253628016
"1057",0.233163681255799
"1058",0.130780035333126
"1059",0.430738158366644
"1060",0.193178886748753
"1061",0.0987864851819749
"1062",0.219365698668574
"1063",0.0988304211848255
"1064",0.0900618562491901
"1065",0.267790637091523
"1066",0.461831194656226
"1067",0.197026815267275
"1068",0.152226992569074
"1069",0.250140652929732
"1070",0.150070669903676
"1071",0.148431357256576
"1072",0.445996073992663
"1073",0.165629988715661
"1074",0.305672297283826
"1075",0.202830204503858
"1076",0.430017497243721
"1077",0.474683649673886
"1078",0.488309967850689
"1079",0.291546044656925
"1080",0.232465165911436
"1081",0.000185081311846048
"1082",0.255182177483857
"1083",0.219854725125643
"1084",0.176855482103151
"1085",0.352597315563051
"1086",0.423902931896805
"1087",0.192767029179313
"1088",0.167491515958776
"1089",0.236856927148726
"1090",0.000157033907392244
"1091",0.0815977283104976
"1092",0.249525553711428
"1093",0.0827609990615148
"1094",0.176440020596301
"1095",0.271234724858339
"1096",0.0970030080601098
"1097",0.179704666053098
"1098",0.215801066947671
"1099",0.0642227655228613
"1100",0.264025518501171
"1101",0.287797491209355
"1102",0.123205659542846
"1103",0.342338497300912
"1104",0.0757348738717772
"1105",0.306185316339079
"1106",0.028969193190586
"1107",0.42346318345099
"1108",0.0297226042516494
"1109",0.356496408169715
"1110",0.353008287994464
"1111",0.149358833184805
"1112",0.216912744969565
"1113",0.300574584511527
"1114",0.211115315041184
"1115",0.388656254612222
"1116",0.477897556606759
"1117",0.464143016298477
"1118",0.222947923652931
"1119",0.479308195360035
"1120",0.213868605584075
"1121",0.0576759866222181
"1122",0.0510091703137746
"1123",0.338332403237753
"1124",0.46414108992521
"1125",0.486313631593733
"1126",0.0712194766903218
"1127",0.160805237860406
"1128",0.244524108087859
"1129",0.229024159789606
"1130",0.0279588848298398
"1131",0.160654208852055
"1132",0.215821982848744
"1133",0.0854770229470447
"1134",0.255498540950269
"1135",0.328635726596009
"1136",0.162089265507019
"1137",0.275144038087533
"1138",0.490472539126621
"1139",0.41055910746012
"1140",0.358105734893074
"1141",0.0949216071925914
"1142",0.480759807116553
"1143",0.355823867782665
"1144",0.00435174847670186
"1145",0.179561675068795
"1146",0.395985450444302
"1147",0.0789944122149084
"1148",0.269049273889892
"1149",0.385559158356548
"1150",0.1897163307341
"1151",0.00784010966476432
"1152",0.185428359106759
"1153",0.461206191598538
"1154",0.121413574678684
"1155",0.1224557527653
"1156",0.315759118641463
"1157",0.353358571944142
"1158",0.450491981334132
"1159",0.0792418471279492
"1160",0.0808196655252998
"1161",0.212943122053944
"1162",0.241502316459369
"1163",0.232947941920773
"1164",0.407029891195269
"1165",0.371199188178589
"1166",0.233089376889959
"1167",0.274974133676989
"1168",0.39642354316608
"1169",0.0948366681587907
"1170",0.0452483293528789
"1171",0.441671020942921
"1172",0.31112105312728
"1173",0.320169029005419
"1174",0.188481243034559
"1175",0.27649506320995
"1176",0.345597861468769
"1177",0.286201492468498
"1178",0.122325658447383
"1179",0.0844295046498832
"1180",0.120801777919208
"1181",0.499021813578469
"1182",0.22580251685998
"1183",0.34535002061313
"1184",0.259307745374301
"1185",0.206625048625892
"1186",0.119248161904264
"1187",0.186734516855252
"1188",0.293311090484164
"1189",0.192528116456712
"1190",0.152838336902235
"1191",0.168445642906056
"1192",0.292595459459352
"1193",0.415459029569587
"1194",0.16680318422453
"1195",0.435067792480431
"1196",0.310051117978316
"1197",0.0623401322769414
"1198",0.0575862000972804
"1199",0.0922351266473063
"1200",0.42887862273388
"1201",0.43993990883689
"1202",0.221806518101403
"1203",0.0703701803859793
"1204",0.188173757582329
"1205",0.127484506821522
"1206",0.0922086395470257
"1207",0.128981974740335
"1208",0.25474921505835
"1209",0.364638951152063
"1210",0.293963555573653
"1211",0.124497033434058
"1212",0.0815103938434064
"1213",0.314969165652814
"1214",0.00882013957000188
"1215",0.118127568007356
"1216",0.1201440122561
"1217",0.312303330165032
"1218",0.205545103296463
"1219",0.111916074022651
"1220",0.0873623003853278
"1221",0.236943755685792
"1222",0.38327928582991
"1223",0.199724214840456
"1224",0.422052034967284
"1225",0.28821800048405
"1226",0.314391693472033
"1227",0.46168914752893
"1228",0.457906055983647
"1229",0.42505413149872
"1230",0.215012817982267
"1231",0.461249681810776
"1232",0.154071492083894
"1233",0.498011475943686
